0.8283138308486457,0.5275251289513989,0.4347780688609641,0.2793359999777749,0.46009483201079865,0.5344419370539604,0.6061631480027109,0.030331251038297532,0.0636198986120626,0.010175890056605016,0.012479909371854345,0.012376968653211095,0.06137833425114419
0.8267833766394954,0.5571141523053021,0.4329062858784684,0.2893119999789633,0.4511493532387329,0.5470580196172242,0.6419208055475657,0.02853073836251071,0.07052144464704817,0.009553283325261338,0.015456453090549709,0.016534306469059293,0.07196748259546754
0.8179884006892609,0.5906002784604886,0.4285008722762536,0.29928899998776615,0.4426930505523152,0.5603149196623616,0.6786432526107098,0.025577318086141738,0.07834031331185021,0.008551433203388779,0.018420104853661093,0.02161238920054794,0.08319677940123621
0.799887120442488,0.6277070018944843,0.4215756879224875,0.3092649999889545,0.4356784300670187,0.5731438622983609,0.7118502546152526,0.021934354229576437,0.08720150834483613,0.007524190810438919,0.021124404138885885,0.027050681015416515,0.09411376429721477
0.7684337399672275,0.665286216205814,0.4129972860353652,0.3192409999901429,0.43100798224652725,0.5812826390501121,0.7366051105685373,0.02072328391014054,0.09670084509355187,0.007308239612008568,0.023316199886673453,0.03189671169395158,0.10342336521355176
0.7306909887339782,0.697994510210727,0.40337651305183003,0.32921699999133125,0.4288054871516303,0.578340306733024,0.7559345855593418,0.026556819965055656,0.10578513480506312,0.008667395430323232,0.02482660910359155,0.03483100773119474,0.11060792056531743
0.6963792410748916,0.7247647167712269,0.39249262331876095,0.3391940000001341,0.4298672309918329,0.5594204970068815,0.7762202298840664,0.037429682800705556,0.11352248209518215,0.011571438046534533,0.025449441846525186,0.035075849056467906,0.11595716831306394
0.6614967829326108,0.7455181485004494,0.3789538680517191,0.3491700000013225,0.4362348140529452,0.5306963734347068,0.7958463604005561,0.05085850572347461,0.11926123207425136,0.015864948742259317,0.024948763706259938,0.03377731775184116,0.11946081498269255
0.6165087690297012,0.7599829429204873,0.36681885269101405,0.35914600000251085,0.44669061013411343,0.5057296295425396,0.8089455882692216,0.06706545987880297,0.12253983771448815,0.020704925603072962,0.023479015839957634,0.03280267215569252,0.12049134113146943
0.5618663966116874,0.7659494995592162,0.36204778773534035,0.3691230000113137,0.45560956560498356,0.4928274692422227,0.8122281212663458,0.08615189409202276,0.12282475589953407,0.024737023468263224,0.02155267246801072,0.03260100066868197,0.11831436493935775
